Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
50	Peepoweird	Pump Factory	Horde	1,094.0	40	Jun 25	33:21	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Forest Stalker's Bracers (19587)	General's Dragonhide Gloves (16555)	Circle of Applied Force (19432)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
51	Onetwoatmeal	Smooth	Horde	1,091.7	40	May 16	53:18	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Circle of Applied Force (19432)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
52	Kittycaty	hmm	Alliance	1,090.1	40	May 25	25:59	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
53	Communities	we like turtles	Alliance	1,089.2	36	Jul 8	31:06	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Darkmoon Card: Maelstrom (19289)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
54	Skatjay	based	Alliance	1,089.1	40	Jul 6	1:01:22	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Seal of Jin (19898)	Band of Jin (19925)	Nat Pagle's Broken Reel (19947)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
55	별의귀환	Soeasy	Alliance	1,082.1	40	May 25	48:28	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
56	Blunder	car with flames	Alliance	1,079.7	40	May 13	33:25	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Forest Stalker's Bracers (19587)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Circle of Applied Force (19432)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
57	Massivekitty	Surge	Alliance	1,077.6	40	May 9	39:58	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
58	그림자송곳니	Soeasy	Alliance	1,077.6	40	May 25	48:28	Field Marshal's Dragonhide Helmet (16451)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
59	Cowkey	N/A	Unknown	1,073.7	40	Jun 11	27:38	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Zandalarian Hero Medallion (19949)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
60	Poott	wiggle 2	Horde	1,073.3	40	May 26	44:26	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Blooddrenched Footpads (19906)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Zandalarian Hero Medallion (19949)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
61	숙취엔꿀잠	N/A	Unknown	1,072.9	40	Jun 22	43:42	Field Marshal's Dragonhide Helmet (16451)	Prestor's Talisman of Connivery (19377)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Master Dragonslayer's Ring (19384)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	N/A
62	Drooby	ofc	Alliance	1,070.9	40	Jun 12	36:44	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
63	Jokar	Midnight	Alliance	1,068.7	40	May 16	26:32	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
64	Creptyne	N/A	Unknown	1,068.3	40	Jun 16	37:11	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blooddrenched Footpads (19906)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Seal of Jin (19898)	Band of Jin (19925)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
65	Raque	Frostwolfclan	Horde	1,064.0	40	Jun 26	49:05	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Circle of Applied Force (19432)	Band of Accuria (17063)	Zandalarian Hero Medallion (19949)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
66	청호	Balance	Alliance	1,063.7	40	Jun 27	58:27	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
67	Jarosza	Mythic	Alliance	1,060.3	40	Jul 7	42:53	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Seal of Jin (19898)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
68	Khat	Geisterjäger	Alliance	1,058.8	40	Jun 12	32:35	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
69	드쿰	서리2공	Alliance	1,058.3	40	Jul 1	50:54	Field Marshal's Dragonhide Helmet (16451)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
70	Salaxar	N/A	Unknown	1,057.7	40	Jul 2	26:49	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
71	Achamoth	N/A	Unknown	1,056.5	40	Jul 3	37:44	Field Marshal's Dragonhide Helmet (16451)	Prestor's Talisman of Connivery (19377)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
72	Nicephoros	The Pond pug	Horde	1,056.1	40	Jul 7	49:18	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Circle of Applied Force (19432)	Drake Fang Talisman (19406)	Zandalarian Hero Medallion (19949)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	N/A
73	Brownbetsy	Lockwood Pugs	Horde	1,052.9	40	May 16	31:46	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Deepfury Bracers (13120)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	N/A
74	Arden	N/A	Unknown	1,052.5	40	Jun 27	29:24	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
75	Seri	N/A	Unknown	1,051.4	40	May 7	53:05	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
76	Smile	The Fellowship	Horde	1,049.6	40	Jun 25	25:33	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	N/A
77	Edgedout	N/A	Unknown	1,049.2	39	Jun 26	36:19	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
78	Missemuk	N/A	Unknown	1,048.1	40	Jun 18	1:01:06	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Spaulders of the Unseen (13116)	Primal Batskin Jerkin (19685)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Counterattack Lodestone (18537)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
79	Pawz	N/A	Unknown	1,047.3	39	Jun 17	38:16	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
80	응구	Balance 2	Alliance	1,047.1	40	Jun 28	1:05:18	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Death's Clutch (14503)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Circle of Applied Force (19432)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Counterattack Lodestone (18537)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
81	Vagon	all good	Horde	1,046.2	38	Jun 25	36:40	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
82	Java	PiggyPugs	Alliance	1,043.3	40	Jun 16	33:12	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Abyssal Leather Shoulders (20689)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	N/A
83	Chentauren	N/A	Unknown	1,043.2	40	Jun 12	27:56	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	N/A
84	Raveonette	N/A	Unknown	1,042.4	40	Jun 10	28:27	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Zandalarian Hero Medallion (19949)	Drake Fang Talisman (19406)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
85	Kimmuu	BENT BANANA Pug	Alliance	1,041.6	40	May 19	32:16	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Deepfury Bracers (13120)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
86	Gwesyn	N/A	Unknown	1,040.9	39	Jun 19	36:32	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
87	Dellie	N/A	Unknown	1,040.2	40	Jun 30	32:37	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Manual Crowd Pummeler (9449)	N/A	N/A
88	Feraldps	N/A	Unknown	1,039.6	40	May 15	26:49	Field Marshal's Dragonhide Helmet (16451)	Prestor's Talisman of Connivery (19377)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
89	Amethyst	N/A	Unknown	1,039.2	40	Jul 6	30:03	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Spaulders of the Unseen (13116)	Primal Batskin Jerkin (19685)	Belt of Preserved Heads (20216)	Shadowcraft Pants (16709)	Mongoose Boots (18506)	Wristguards of Stability (19146)	Aged Core Leather Gloves (18823)	Band of Accuria (17063)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
90	Sädesslag	N/A	Unknown	1,039.0	39	Jun 9	32:24	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Blackveil Cape (11626)	Manual Crowd Pummeler (9449)	N/A	N/A
91	主打一个善变	超 越	Alliance	1,037.2	40	Jul 3	27:58	Blooddrenched Mask (22718)	Prestor's Talisman of Connivery (19377)	Spaulders of the Unseen (13116)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Blooddrenched Leggings (19889)	Blooddrenched Footpads (19906)	Deepfury Bracers (13120)	Primal Batskin Gloves (19686)	Circle of Applied Force (19432)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
92	Saunahenki	N/A	Unknown	1,036.1	40	May 18	22:14	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Bracers of the Eclipse (18375)	Marshal's Dragonhide Gauntlets (16448)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Manual Crowd Pummeler (9449)	N/A	N/A
93	Sivirus	air fried	Horde	1,035.9	39	Jul 7	37:56	Warlord's Dragonhide Helmet (16550)	Prestor's Talisman of Connivery (19377)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Circle of Applied Force (19432)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
94	이동주유소	Balance	Alliance	1,034.7	40	Jul 7	57:51	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Molten Belt (19163)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Knight-Lieutenant's Dragonhide Grips (23280)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Counterattack Lodestone (18537)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
95	Zetchd	N/A	Unknown	1,034.5	37	Jun 11	30:24	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
